,Unnamed: 0_x,country,province,age,sex,RecoveryRate,Hospitalizations,NonHospitalizations,deceased,Unnamed: 0_y,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
169,480,India,Telangana,44.67080129000248,0.5601587695360952,0.07293475564376085,0.17303398660382038,6.201935003721161e-05,0.003969238402381543,217,169169,1025,137508,30636.0,429.7694580752169,0.6059029727668781
170,481,India,Tripura,44.54234527687297,0.5716612377850163,0.07043973941368079,0.1795602605863192,0.0,0.0,218,21484,235,14142,7107.0,515.2292895044695,1.093837274250605
171,482,India,Uttar Pradesh,45.25671441360788,0.5475977320202925,0.08719412115786332,0.159001044464339,1.8651148910772908e-05,0.0037861832288868993,219,342788,4869,270094,67825.0,144.09957679776872,1.4204114496423446
172,483,India,Uttarakhand,44.60505529225908,0.5529225908372828,0.045023696682464455,0.2037914691943128,0.0,0.0011848341232227491,220,38007,464,26250,11293.0,337.81423603426515,1.2208277422580052
173,484,India,West Bengal,45.41448202959831,0.5471458773784356,0.06400634249471457,0.17433932346723044,0.0,0.01165433403805497,221,218772,4242,190021,24509.0,219.63008816556012,1.9390049914979977
174,517,Italy,Abruzzo,44.411764705882355,0.5378151260504201,0.0,0.0,0.25,0.0,223,4137,474,2984,679.0,315.4210951676604,11.457577955039884
175,518,Italy,Basilicata,46.97560975609756,0.5365853658536586,0.0,0.0,0.25,0.0,224,631,28,438,165.0,112.10423739804466,4.437400950871632
176,519,Italy,Calabria,44.902912621359214,0.6019417475728155,0.0,0.0,0.25,0.0,225,1810,98,1267,445.0,92.95727919693128,5.414364640883979
177,520,Italy,Campania,46.45454545454545,0.5056818181818182,0.0,0.0,0.25,0.0,226,10089,456,5060,4573.0,173.8975457504466,4.519774011299433
178,521,Italy,Emilia-Romagna,45.19466666666667,0.52,0.0006666666666666666,0.0,0.2493333333333333,0.0,227,34225,4474,25313,4438.0,767.4666782674292,13.072315558802044
179,522,Italy,Friuli Venezia Giulia,45.335403726708066,0.5093167701863354,0.0,0.0,0.25,0.0,228,4345,350,3314,681.0,357.54842744523626,8.055235903337168
180,523,Italy,Lazio,42.92613636363637,0.5909090909090909,0.002840909090909091,0.0,0.2471590909090909,0.0,229,14179,890,7751,5538.0,241.17710894319896,6.276888356019465
181,524,Italy,Liguria,46.767123287671225,0.5068493150684932,0.0,0.0,0.25,0.0,230,12407,1588,9386,1433.0,800.1212402620853,12.799226243249779
182,526,Italy,Marche,41.45,0.6277777777777778,0.0,0.0,0.25,0.0,231,7703,989,6093,621.0,505.02500867059035,12.839153576528625
183,527,Italy,Molise,51.58333333333334,0.3611111111111111,0.0,0.0,0.25,0.0,232,586,23,459,104.0,191.7432603552813,3.9249146757679183
184,528,Italy,P.A. Bolzano,50.0,0.4,0.0,0.0,0.25,0.0,233,3281,292,2584,405.0,616.3608970577737,8.899725693386163
185,529,Italy,P.A. Trento,41.44,0.64,0.0,0.0,0.25,0.0,234,5689,405,4750,534.0,1050.7593024243745,7.119001582000352
186,530,Italy,Piemonte,46.28571428571429,0.5070028011204482,0.0,0.0,0.25,0.0,235,34241,4154,27783,2304.0,785.9919392269683,12.131655033439445
187,531,Italy,Puglia,44.71078431372549,0.5588235294117647,0.0,0.0,0.25,0.0,236,6944,578,4278,2088.0,172.34819199449598,8.323732718894009
188,532,Italy,Sardegna,47.57142857142857,0.4591836734693878,0.0,0.0,0.25,0.0,237,3167,141,1431,1595.0,193.1579278002868,4.452162930217872
189,533,Italy,Sicilia,44.004219409282705,0.5611814345991561,0.0,0.0,0.25,0.0,238,5846,296,3318,2232.0,116.92254891156628,5.063291139240507
190,535,Italy,Toscana,44.69146005509643,0.5482093663911846,0.0,0.0,0.25,0.0,239,13665,1152,9686,2827.0,366.38915112741415,8.430296377607025
191,537,Italy,Umbria,45.03448275862069,0.5344827586206896,0.0,0.0,0.25,0.0,240,2192,83,1638,471.0,248.52185053542166,3.7864963503649633
192,538,Italy,Valle d'Aosta,46.10526315789475,0.5,0.0,0.0,0.25,0.0,241,1276,146,1082,48.0,1015.3900020689764,11.442006269592474
193,539,Italy,Veneto,44.32517482517483,0.6083916083916084,0.0008741258741258741,0.0,0.24825174825174826,0.0008741258741258741,242,25609,2158,20406,3045.0,522.0090120904537,8.426724979499395
194,541,Japan,Akita,32.0,0.5,0.0,0.0,0.25,0.0,244,52,0,51,1.0,5.3802936398721135,0.0
195,543,Japan,Ehime,39.0,0.0,0.0,0.0,0.25,0.0,247,114,6,108,0.0,8.512449457331346,5.2631578947368425
196,544,Japan,Gifu,54.0,0.5,0.0,0.0,0.25,0.0,251,597,10,552,35.0,30.05154065741898,1.6750418760469012
197,545,Japan,Hokkaido,49.30357142857143,0.6071428571428571,0.0,0.0,0.24107142857142855,0.008928571428571428,254,1933,106,1742,85.0,36.81870397781049,5.483704086911536
198,546,Japan,Hyogo,44.0,0.5,0.0,0.0,0.25,0.0,255,2582,56,2349,177.0,47.23582605068613,2.168861347792409
199,547,Japan,Ishikawa,54.0,1.0,0.0,0.0,0.25,0.0,257,750,44,636,70.0,65.92543042713525,5.866666666666666
200,549,Japan,Kochi,48.5,0.375,0.0,0.0,0.25,0.0,262,137,4,129,4.0,19.626691727707588,2.9197080291970803
201,550,Japan,Kumamoto,46.5,0.5,0.0,0.0,0.25,0.0,263,570,8,537,25.0,32.61677520804639,1.4035087719298245
202,551,Japan,Kyoto,50.66666666666666,0.3333333333333333,0.0,0.0,0.25,0.0,264,1672,25,1554,93.0,64.7320106374206,1.4952153110047848
203,553,Japan,Mie,54.0,1.0,0.0,0.0,0.25,0.0,265,469,5,388,76.0,26.33526533481725,1.0660980810234542
204,554,Japan,Miyagi,74.0,1.0,0.0,0.0,0.25,0.0,266,365,2,263,100.0,15.825769121539741,0.547945205479452
205,555,Japan,Miyazaki,74.0,1.0,0.0,0.0,0.25,0.0,267,365,1,340,24.0,34.00723562169419,0.273972602739726
206,556,Japan,Nagano,54.0,0.0,0.0,0.0,0.25,0.0,268,300,1,296,3.0,14.642789158478909,0.3333333333333333
207,558,Japan,Niigata,54.0,0.3333333333333333,0.0,0.0,0.25,0.0,271,162,0,144,18.0,7.287101919566588,0.0
208,559,Japan,Oita,34.0,0.0,0.0,0.0,0.25,0.0,272,158,2,151,5.0,13.915383897258673,1.2658227848101269
209,560,Japan,Okinawa,60.0,0.0,0.0,0.0,0.25,0.0,274,2343,45,2139,159.0,161.23393853979718,1.9206145966709347
210,561,Japan,Osaka,49.66666666666666,0.375,0.0,0.0,0.25,0.0,275,10001,192,9014,795.0,113.52693719171295,1.91980801919808
211,562,Japan,Saitama,39.2,0.6,0.0,0.0,0.25,0.0,278,4424,100,4011,313.0,60.192990373883646,2.2603978300180843
212,563,Japan,Shiga,64.0,1.0,0.0,0.0,0.25,0.0,279,477,7,448,22.0,33.73544760998145,1.4675052410901468
213,564,Japan,Shizuoka,64.0,1.0,0.0,0.0,0.25,0.0,281,519,2,494,23.0,14.244435612955355,0.3853564547206166
214,566,Japan,Tokyo,53.85714285714285,0.5918367346938775,0.040816326530612235,0.0,0.20918367346938774,0.0,284,24056,390,21208,2458.0,172.8078612347702,1.6212171599600929
215,568,Japan,Yamaguchi,44.0,0.0,0.0,0.0,0.25,0.0,289,195,1,171,23.0,14.355800037693177,0.5128205128205128
216,569,Japan,Yamanashi,64.0,1.0,0.0,0.0,0.25,0.0,290,181,6,168,7.0,22.3193366841111,3.314917127071824
217,595,Mexico,Aguascalientes,42.183098591549296,0.4647887323943662,0.0,0.0,0.25,0.0,300,6581,555,5783,243.0,458.72295043687063,8.433368788937852
218,597,Mexico,Baja California Sur,42.07563025210085,0.5336134453781513,0.0,0.0,0.25,0.0,301,9374,428,8112,834.0,1164.8945953066204,4.565820354171112
219,600,Mexico,Chihuahua,41.65034965034965,0.6083916083916084,0.0,0.0,0.25,0.0,302,9464,1276,7553,635.0,248.95521147382595,13.482671174978867
220,602,Mexico,Ciudad de Mexico,47.60020768431984,0.5514018691588785,0.0,0.0,0.25,0.0,303,116943,11545,98840,6558.0,1296.680377152,9.872330964657996
221,603,Mexico,Coahuila,42.729946524064175,0.5294117647058824,0.0,0.0,0.25,0.0,304,24766,1723,22020,1023.0,769.4362976586966,6.95711863038036
222,604,Mexico,Colima,49.03125,0.625,0.0,0.0,0.25,0.0,305,4380,518,3567,295.0,557.8530553917517,11.82648401826484
223,605,Mexico,Durango,53.31818181818182,0.5606060606060606,0.0,0.0,0.25,0.0,306,8098,559,6859,680.0,433.2807560850853,6.90293899728328
224,607,Mexico,Guanajuato,44.55479452054794,0.4452054794520548,0.0,0.0,0.25,0.0,307,38340,2709,33126,2505.0,615.5896390194561,7.065727699530518
225,609,Mexico,Guerrero,48.21111111111111,0.6055555555555555,0.0,0.0,0.25,0.0,308,17335,1811,14318,1206.0,474.0162010452145,10.447072396884916
226,612,Mexico,Jalisco,46.02439024390244,0.5390243902439025,0.0,0.0,0.25,0.0,309,24400,2974,19623,1803.0,290.1413880387786,12.188524590163937
227,613,Mexico,Michoacan,51.60115606936416,0.5780346820809249,0.0,0.0,0.25,0.0,311,18684,1480,15891,1313.0,387.2009808096778,7.921216013701563
228,615,Mexico,Nayarit,53.414634146341456,0.3414634146341464,0.0,0.0,0.25,0.0,312,5642,695,4662,285.0,437.84936957296105,12.318326834455867
229,616,Mexico,Nuevo Leon,45.44,0.64,0.0,0.0,0.25,0.0,313,35910,2820,30263,2827.0,640.0894948854336,7.85296574770259
230,618,Mexico,Oaxaca,44.30769230769231,0.4551282051282051,0.0,0.0,0.25,0.0,314,15374,1356,13292,726.0,371.0306490043787,8.820085859242877
231,619,Mexico,Puebla,48.48841698841698,0.5347490347490348,0.0,0.0,0.25,0.0,315,29938,3916,25066,956.0,453.3003575921753,13.080366089919169
232,620,Mexico,Queretaro,44.538095238095245,0.5523809523809524,0.0,0.0,0.25,0.0,316,8152,917,6702,533.0,357.60079345966034,11.248773307163882
233,622,Mexico,San Luis Potosi,39.64835164835165,0.521978021978022,0.0,0.0,0.25,0.0,317,21524,1531,19097,896.0,750.974655128741,7.112990150529642
234,624,Mexico,Sonora,46.770408163265316,0.4744897959183674,0.0,0.0,0.25,0.0,318,23749,2827,20240,682.0,772.3892550439142,11.90365910143585
235,625,Mexico,Tabasco,46.646112600536185,0.4557640750670242,0.0,0.0,0.25,0.0,319,30753,2745,27115,893.0,1195.5508852628031,8.925958443078724
236,626,Mexico,Tamaulipas,43.96296296296296,0.5802469135802469,0.0,0.0,0.25,0.0,320,27645,2059,24678,908.0,757.2723622021792,7.448001446916258
237,629,Mexico,Veracruz,46.135371179039296,0.43231441048034935,0.0,0.0,0.25,0.0,321,31680,4046,26543,1091.0,370.9661818891218,12.771464646464649
238,630,Mexico,Yucatan,45.34121621621622,0.5067567567567568,0.0,0.0,0.25,0.0,322,17222,1506,14630,1086.0,762.3396594570047,8.74462896295436
239,631,Mexico,Zacatecas,49.85454545454545,0.6545454545454545,0.0,0.0,0.25,0.0,323,6748,630,5518,600.0,404.9384731155178,9.336099585062241
240,633,Netherlands,Drenthe,42.25,0.5,0.0,0.0,0.25,0.0,330,722,41,0,681.0,146.2479895965419,5.678670360110804
241,634,Netherlands,Flevoland,47.4,0.5,0.0,0.0,0.25,0.0,331,1762,97,0,1665.0,416.52778467262857,5.505107832009081
242,635,Netherlands,Friesland,41.125,0.6875,0.0,0.0,0.25,0.0,332,1011,69,0,942.0,155.54875168665004,6.824925816023739
243,636,Netherlands,Gelderland,48.111111111111114,0.494949494949495,0.0,0.0,0.25,0.0,333,9126,692,0,8434.0,437.4980824103335,7.582730659653738
244,637,Netherlands,Groningen,40.75,0.6875,0.0,0.0,0.25,0.0,334,1011,19,0,992.0,172.5650575387546,1.8793273986152323
245,638,Netherlands,Limburg,47.36363636363637,0.4155844155844156,0.0,0.0,0.25,0.0,335,5990,760,0,5230.0,536.1613532390322,12.68781302170284
246,641,Netherlands,Overijssel,45.95833333333334,0.5416666666666666,0.0,0.0,0.25,0.0,338,4041,314,0,3727.0,347.6410135529238,7.7703538728037636
247,643,Netherlands,Utrecht,46.134615384615394,0.5192307692307693,0.0,0.0,0.25,0.0,340,7260,437,0,6823.0,535.8590056051147,6.019283746556474
248,644,Netherlands,Zeeland,54.8,0.4,0.0,0.0,0.25,0.0,341,1210,72,0,1138.0,315.5248664886515,5.950413223140496
249,677,Nigeria,Plateau,41.0,0.6,0.0,0.0,0.25,0.0,344,57145,1095,48431,7619.0,27.72150698060727,1.9161781433196248
250,693,Pakistan,Gilgit-Baltistan,26.5,0.5,0.0,0.0,0.25,0.0,349,3450,81,3036,333.0,340.37632796097813,2.347826086956522
251,694,Pakistan,Sindh,45.5,1.0,0.0,0.0,0.25,0.0,353,133626,2459,128239,2928.0,279.04994713387407,1.8402107374313381
252,728,Peru,Arequipa,42.611278519156265,0.6375376668101593,0.0,0.0,0.25,0.0,357,39046,1297,0,37749.0,2607.586483237612,3.321723095835681
253,757,Peru,Cajamarca,40.68627450980392,0.6617647058823529,0.0,0.0,0.25,0.0,359,18433,441,0,17992.0,1268.005778358671,2.392448326371181
254,759,Peru,Callao,44.64274035317201,0.6190320470896011,0.0,0.0,0.25,0.0,360,30730,1687,0,29043.0,2719.7097088237892,5.489749430523918
255,776,Peru,Cusco,39.093023255813954,0.5670840787119857,0.0,0.0,0.25,0.0,361,19135,387,0,18748.0,1409.9918944808785,2.02247191011236
256,798,Peru,Huancavelica,34.23741007194245,0.4676258992805755,0.0,0.0,0.25,0.0,362,5997,102,0,5895.0,1641.6643854366275,1.7008504252126062
257,800,Peru,Huanuco,43.0911680911681,0.4700854700854701,0.0,0.0,0.25,0.0,363,14919,366,0,14553.0,1962.251742733132,2.45324753669817
258,809,Peru,Ica,42.858717434869746,0.5270541082164328,0.0,0.0,0.25,0.0,364,25278,1546,0,23732.0,2592.0836751435604,6.1159901890972375
259,814,Peru,Junin,41.2967032967033,0.5054945054945055,0.0,0.0,0.25,0.0,365,17991,723,0,17268.0,1321.4102093279469,4.018676004669001
260,823,Peru,Lambayeque,44.21423276501112,0.5478131949592291,0.0,0.0,0.25,0.0,367,24711,1650,0,23061.0,1885.1846200793411,6.677188296709968
261,824,Peru,Lima,44.308322863674746,0.5639404362243322,0.0,0.0,0.25,0.0,368,349167,14009,0,335158.0,3285.195465023287,4.012120274825513
262,825,Peru,Loreto,37.770408163265316,0.5408163265306123,0.0,0.0,0.25,0.0,369,17506,940,0,16566.0,1703.5811599844296,5.369587569976008
263,855,Peru,Pasco,39.45454545454545,0.5393939393939394,0.0,0.0,0.25,0.0,372,4657,100,0,4557.0,1712.7620448694372,2.1473051320592647
264,857,Peru,Piura,44.11311053984576,0.5692251193536539,0.0,0.0,0.25,0.0,373,33299,1911,0,31388.0,1625.927734375,5.738911078410762
265,859,Peru,Puno,41.275510204081634,0.3979591836734694,0.0,0.0,0.25,0.0,374,11588,278,0,11310.0,936.0258481421648,2.399033482913359
266,875,Peru,San Martin,40.36,0.5525,0.0,0.0,0.25,0.0,375,16297,686,0,15611.0,1811.5829257447754,4.20936368656808
267,887,Peru,Tacna,42.575250836120404,0.4849498327759197,0.0,0.0,0.25,0.0,376,11012,194,0,10818.0,2968.194070080863,1.7617144932800581
268,891,Peru,Tumbes,42.750830564784046,0.5033222591362126,0.0,0.0,0.25,0.0,377,6735,293,0,6442.0,2677.9324055666,4.350408314773572
269,1049,Spain,Andalusia,41.16666666666666,0.6666666666666666,0.0,0.0,0.25,0.0,473,47612,1662,10671,35279.0,564.9663211866524,3.490716626060657
270,1050,Spain,Aragon,49.92307692307693,0.4615384615384616,0.0,0.0,0.25,0.0,474,32266,1302,3772,27192.0,2443.3092581626643,4.035207338994606
271,1051,Spain,Asturias,45.0625,0.625,0.0,0.0,0.25,0.0,475,4340,341,1063,2936.0,424.57237051276405,7.857142857142858
272,1052,Spain,Baleares,41.84,0.56,0.01,0.0,0.24,0.0,476,12059,270,1533,10256.0,1014.8793994378143,2.238991624512812
273,1054,Spain,C. Valenciana,47.53333333333333,0.5666666666666667,0.0,0.0,0.25,0.0,477,34370,1541,9970,22859.0,690.8585762041936,4.48356124527204
274,1055,Spain,Canarias,47.153846153846146,0.4615384615384616,0.0,0.0,0.25,0.0,478,11479,209,1537,9733.0,520.1411390905165,1.820716090251764
275,1057,Spain,Cantabria,45.75,0.5357142857142857,0.0,0.0,0.25,0.0,479,6058,231,2287,3540.0,1041.5359302387556,3.8131396500495214
276,1059,Spain,Castilla y Leon,41.93103448275862,0.6206896551724138,0.0,0.0,0.25,0.0,481,38872,2931,8716,27225.0,1614.46472677826,7.540131714344517
277,1061,Spain,Catalonia,36.5,0.5,0.0,0.0,0.25,0.0,482,128901,5797,26203,96901.0,1703.5905038980732,4.497249827386909
278,1063,Spain,Ceuta,41.615384615384606,0.6923076923076923,0.0,0.0,0.25,0.0,483,441,9,163,269.0,519.8693842907496,2.0408163265306123
279,1064,Spain,Extremadura,47.22222222222222,0.5277777777777778,0.0,0.0,0.25,0.0,484,8166,544,2652,4970.0,766.4554205649582,6.6617683076169465
280,1065,Spain,Galicia,38.65625,0.625,0.0,0.0,0.25,0.0,485,18593,702,9204,8687.0,688.5171718248982,3.7756144785672032
281,1066,Spain,La Rioja,47.714285714285715,0.5428571428571428,0.0,0.0,0.25,0.0,486,7333,393,3107,3833.0,2338.545337419596,5.359334515205236
282,1067,Spain,Madrid,54.09090909090909,0.4090909090909091,0.0,0.0,0.25,0.0,487,187045,8999,40736,137310.0,2816.2433757038348,4.811141703868053
283,1068,Spain,Melilla,49.27272727272727,0.5,0.0,0.0,0.25,0.0,488,664,4,125,535.0,784.0451534437766,0.6024096385542169
284,1069,Spain,Murcia,39.4,0.6571428571428571,0.0,0.0,0.25,0.0,489,13371,193,2180,10998.0,898.7922667969832,1.4434223319123476
285,1070,Spain,Navarra,48.161290322580655,0.4516129032258064,0.0,0.0,0.25,0.0,490,14205,553,3905,9747.0,2185.5661854984874,3.8929954241464273
286,1072,Spain,Pais Vasco,36.694444444444436,0.6666666666666666,0.0,0.0,0.25,0.0,491,39430,1749,16160,21521.0,1810.4762429518607,4.435708851128583
287,1076,Sweden,Blekinge,47.25,0.5,0.0,0.0,0.25,0.0,493,624,17,0,607.0,390.96274576143753,2.7243589743589745
288,1077,Sweden,Dalarna,44.4102564102564,0.5384615384615384,0.0,0.0,0.25,0.0,494,2365,174,0,2191.0,821.2775119284915,7.357293868921776
289,1078,Sweden,Gavleborg,49.16216216216216,0.35135135135135137,0.0,0.0,0.25,0.0,495,3285,167,0,3118.0,1143.0778545629162,5.083713850837139
290,1079,Sweden,Gotland,43.41666666666666,0.5833333333333334,0.0,0.0,0.25,0.0,496,324,6,0,318.0,542.8408672050397,1.8518518518518519
291,1080,Sweden,Halland,43.43589743589744,0.5897435897435898,0.0,0.0,0.25,0.0,497,2356,83,0,2273.0,705.710383168388,3.5229202037351444
292,1082,Sweden,Jamtland Harjedalen,43.63636363636363,0.5454545454545454,0.0,0.0,0.25,0.0,498,1222,64,0,1158.0,934.1793440868436,5.237315875613748
293,1083,Sweden,Jonkoping,43.93181818181818,0.5909090909090909,0.0,0.0,0.25,0.0,499,5224,181,0,5043.0,1436.747625818553,3.464777947932619
294,1084,Sweden,Kalmar,41.03846153846154,0.6153846153846154,0.0,0.0,0.25,0.0,500,911,64,0,847.0,371.16107005206845,7.025246981339188
295,1085,Sweden,Kronoberg,42.47826086956522,0.5869565217391305,0.0,0.0,0.25,0.0,501,1548,116,0,1432.0,768.3564220798238,7.493540051679586
296,1086,Sweden,Norrbotten,39.162162162162154,0.6486486486486487,0.0,0.0,0.25,0.0,502,1685,88,0,1597.0,673.7493652361321,5.222551928783383
297,1087,Sweden,Orebro,45.131578947368425,0.5263157894736842,0.0,0.0,0.25,0.0,503,2860,172,0,2688.0,938.3048178343532,6.013986013986014
298,1088,Sweden,Ostergotland,42.8918918918919,0.5405405405405406,0.0,0.0,0.25,0.0,504,3954,277,0,3677.0,849.4183610994747,7.005563985837128
299,1089,Sweden,Skane,49.0,0.42857142857142855,0.0,0.0,0.25,0.0,505,5366,276,0,5090.0,389.4538283833892,5.143496086470369
300,1091,Sweden,Sormland,45.516129032258064,0.5483870967741935,0.0,0.0,0.25,0.0,506,2460,254,0,2206.0,826.7795926598102,10.32520325203252
301,1092,Sweden,Stockholm,51.514285714285705,0.37142857142857133,0.0,0.0,0.25,0.0,507,23739,2400,0,21339.0,998.6618041202637,10.109945659042085
302,1093,Sweden,Uppsala,45.17948717948718,0.38461538461538464,0.0,0.0,0.25,0.0,508,3919,243,0,3676.0,1021.3362591311735,6.20056136769584
303,1094,Sweden,Varmland,43.67647058823529,0.6176470588235294,0.0,0.0,0.25,0.0,509,1241,73,0,1168.0,439.42580750246094,5.882352941176473
304,1095,Sweden,Vasterbotten,44.59375,0.59375,0.0,0.0,0.25,0.0,510,905,31,0,874.0,333.04383666499837,3.425414364640884
305,1096,Sweden,Vasternorrland,41.857142857142854,0.6285714285714286,0.0,0.0,0.25,0.0,511,1881,136,0,1745.0,766.6692480446063,7.230196703880915
306,1097,Sweden,Vastmanland,46.4102564102564,0.4871794871794872,0.0,0.0,0.25,0.0,512,2854,183,0,2671.0,1034.6390182892567,6.412053258584442
307,1098,Sweden,Vastra Gotaland,41.2,0.5333333333333333,0.0,0.0,0.25,0.0,513,19514,860,0,18654.0,1130.6689163389594,4.407092343958183
308,1125,United Kingdom,England,44.932483637616265,0.5527040992077161,0.0,0.0,0.25,0.0,609,336622,37076,0,299546.0,601.3555519032749,11.014134548544064
309,1126,United Kingdom,Northern Ireland,44.03260869565217,0.5652173913043478,0.0,0.0,0.25,0.0,614,9165,575,0,8590.0,487.0854591836735,6.273867975995637
310,1127,United Kingdom,Scotland,44.85885167464115,0.5598086124401914,0.0,0.0,0.25,0.0,615,24126,2505,0,21621.0,441.6012300258087,10.38298930614275
311,1128,United Kingdom,Wales,45.49927431059506,0.5616835994194485,0.0,0.0,0.25,0.0,617,20445,1603,0,18842.0,651.4050850697762,7.840547811200782
